"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    ,    "Sens_Geo"    ,    "Sens_AoA"    ,    "Sens_Mach"   ,   "Sens_Press"   ,    "Sens_Temp"   
          0,           0,         318,      -11.57742617,      -11.49299806,      -11.96552062,      -11.92027544,      -12.05078842,      0.2032357267,   0.0004727600857,      0.0866275293,    -0.03587699485,                 0
          0,           0,         319,      -11.58469491,      -11.50129168,      -11.97264378,      -11.92759036,      -12.05796006,      0.2032357267,    0.000472760087,     0.08662752928,    -0.03587699479,                 0
          0,           0,         320,      -11.59215975,      -11.50968094,      -11.97990671,      -11.93499819,      -12.06531964,      0.2032357267,   0.0004727600883,     0.08662752925,    -0.03587699475,                 0
          0,           0,         321,      -11.59983734,      -11.51816652,      -11.98731819,      -11.94250272,      -12.07288746,      0.2032357267,   0.0004727600896,     0.08662752922,    -0.03587699471,                 0
          0,           0,         322,      -11.60773823,      -11.52674677,      -11.99488543,      -11.95010737,      -12.08067774,      0.2032357267,   0.0004727600907,     0.08662752919,    -0.03587699468,                 0
          0,           0,         323,      -11.61586669,      -11.53541772,      -12.00261422,      -11.95781501,       -12.0886984,      0.2032357267,   0.0004727600919,     0.08662752915,    -0.03587699466,                 0
          0,           0,         324,      -11.62422067,      -11.54417303,      -12.01050866,       -11.9656281,      -12.09695095,      0.2032357267,   0.0004727600929,     0.08662752911,    -0.03587699465,                 0
          0,           0,         325,      -11.63279179,      -11.55300417,      -12.01857138,      -11.97354881,      -12.10543044,      0.2032357267,    0.000472760094,     0.08662752907,    -0.03587699465,                 0
          0,           0,         326,      -11.64156554,      -11.56190042,      -12.02680325,      -11.98157877,      -12.11412562,      0.2032357267,   0.0004727600949,     0.08662752903,    -0.03587699465,                 0
          0,           0,         327,       -11.6505215,      -11.57084916,       -12.0352037,      -11.98971945,      -12.12301901,      0.2032357267,   0.0004727600959,     0.08662752898,    -0.03587699466,                 0
          0,           0,         328,       -11.6596337,       -11.5798361,      -12.04377052,      -11.99797192,      -12.13208729,      0.2032357267,   0.0004727600967,     0.08662752893,    -0.03587699468,                 0
          0,           0,         329,      -11.66887121,      -11.58884552,      -12.05249999,      -12.00633686,      -12.14130175,      0.2032357267,   0.0004727600976,     0.08662752889,    -0.03587699471,                 0
          0,           0,         330,      -11.67819869,      -11.59786072,        -12.061387,      -12.01481473,      -12.15062875,      0.2032357267,   0.0004727600983,     0.08662752884,    -0.03587699474,                 0
          0,           0,         331,      -11.68757724,      -11.60686433,       -12.0704251,      -12.02340555,       -12.1600306,      0.2032357267,   0.0004727600991,     0.08662752879,    -0.03587699477,                 0
          0,           0,         332,      -11.69696544,      -11.61583878,      -12.07960659,      -12.03210902,      -12.16946626,      0.2032357267,   0.0004727600998,     0.08662752875,    -0.03587699481,                 0
          0,           0,         333,       -11.7063204,      -11.62476679,      -12.08892268,      -12.04092439,      -12.17889254,      0.2032357267,   0.0004727601004,      0.0866275287,    -0.03587699486,                 0
          0,           0,         334,      -11.71559902,      -11.63363181,      -12.09836362,      -12.04985062,      -12.18826513,      0.2032357267,    0.000472760101,     0.08662752866,    -0.03587699491,                 0
          0,           0,         335,      -11.72475941,       -11.6424185,      -12.10791883,      -12.05888608,      -12.19754008,      0.2032357267,   0.0004727601016,     0.08662752862,    -0.03587699496,                 0
          0,           0,         336,      -11.73376222,      -11.65111317,      -12.11757704,      -12.06802863,      -12.20667515,      0.2032357267,   0.0004727601022,     0.08662752858,    -0.03587699502,                 0
          0,           0,         337,      -11.74257212,      -11.65970424,      -12.12732662,      -12.07727575,      -12.21563119,      0.2032357267,   0.0004727601027,     0.08662752855,    -0.03587699507,                 0
          0,           0,         338,      -11.75115907,      -11.66818251,      -12.13715535,      -12.08662409,      -12.22437373,      0.2032357267,   0.0004727601032,     0.08662752851,    -0.03587699513,                 0
          0,           0,         339,      -11.75949958,      -11.67654159,       -12.1470511,      -12.09606992,      -12.23287412,      0.2032357267,   0.0004727601036,     0.08662752848,    -0.03587699519,                 0
          0,           0,         340,      -11.76757758,      -11.68477793,      -12.15700161,      -12.10560862,      -12.24111082,      0.2032357267,    0.000472760104,     0.08662752846,    -0.03587699526,                 0
          0,           0,         341,      -11.77538517,      -11.69289102,      -12.16699472,      -12.11523494,      -12.24907017,      0.2032357267,   0.0004727601044,     0.08662752843,    -0.03587699532,                 0
          0,           0,         342,      -11.78292287,      -11.70088344,      -12.17701866,      -12.12494291,      -12.25674697,      0.2032357267,   0.0004727601048,     0.08662752841,    -0.03587699538,                 0
          0,           0,         343,      -11.79019956,      -11.70876063,      -12.18706195,      -12.13472566,      -12.26414471,      0.2032357267,   0.0004727601052,     0.08662752839,    -0.03587699544,                 0
          0,           0,         344,      -11.79723212,       -11.7165308,      -12.19711365,      -12.14457558,      -12.27127534,      0.2032357267,   0.0004727601056,     0.08662752838,     -0.0358769955,                 0
          0,           0,         345,       -11.8040447,      -11.72420464,      -12.20716346,      -12.15448432,      -12.27815874,      0.2032357267,   0.0004727601059,     0.08662752837,    -0.03587699555,                 0
          0,           0,         346,      -11.81066755,      -11.73179486,       -12.2172014,      -12.16444239,      -12.28482187,      0.2032357267,   0.0004727601062,     0.08662752836,    -0.03587699561,                 0
          0,           0,         347,      -11.81713602,      -11.73931588,      -12.22721829,      -12.17443977,      -12.29129762,      0.2032357267,   0.0004727601065,     0.08662752836,    -0.03587699566,                 0
          0,           0,         348,      -11.82348898,      -11.74678329,      -12.23720542,      -12.18446538,      -12.29762349,      0.2032357267,   0.0004727601068,     0.08662752835,    -0.03587699571,                 0
          0,           0,         349,      -11.82976767,      -11.75421345,      -12.24715469,      -12.19450754,      -12.30384018,      0.2032357267,   0.0004727601071,     0.08662752836,    -0.03587699576,                 0
          0,           0,         350,      -11.83601406,      -11.76162285,      -12.25705826,      -12.20455368,      -12.30999016,      0.2032357267,   0.0004727601074,     0.08662752836,     -0.0358769958,                 0
          0,           0,         351,      -11.84226964,      -11.76902777,      -12.26690874,      -12.21459053,       -12.3161162,      0.2032357267,   0.0004727601077,     0.08662752837,    -0.03587699585,                 0
          0,           0,         352,      -11.84857428,      -11.77644374,      -12.27669892,      -12.22460447,      -12.32226025,      0.2032357267,    0.000472760108,     0.08662752838,    -0.03587699588,                 0
          0,           0,         353,      -11.85496491,      -11.78388507,      -12.28642143,       -12.2345809,      -12.32846201,      0.2032357267,   0.0004727601083,     0.08662752839,    -0.03587699592,                 0
          0,           0,         354,      -11.86147503,      -11.79136463,      -12.29606923,      -12.24450529,      -12.33475818,      0.2032357267,   0.0004727601086,     0.08662752841,    -0.03587699595,                 0
          0,           0,         355,      -11.86813354,       -11.7988933,      -12.30563465,      -12.25436258,      -12.34118141,      0.2032357267,   0.0004727601089,     0.08662752843,    -0.03587699597,                 0
          0,           0,         356,      -11.87496443,      -11.80647983,      -12.31510986,       -12.2641376,      -12.34775971,      0.2032357267,   0.0004727601091,     0.08662752845,      -0.035876996,                 0
          0,           0,         357,      -11.88198638,      -11.81413065,      -12.32448665,      -12.27381527,      -12.35451597,      0.2032357267,   0.0004727601094,     0.08662752847,    -0.03587699601,                 0
          0,           0,         358,      -11.88921225,       -11.8218496,       -12.3337562,      -12.28338069,      -12.36146751,      0.2032357267,   0.0004727601097,     0.08662752849,    -0.03587699603,                 0
          0,           0,         359,      -11.89664899,      -11.82963794,      -12.34290915,      -12.29281946,      -12.36862588,      0.2032357267,     0.00047276011,     0.08662752852,    -0.03587699604,                 0
          0,           0,         360,      -11.90429778,      -11.83749435,      -12.35193569,      -12.30211761,      -12.37599674,      0.2032357267,   0.0004727601104,     0.08662752855,    -0.03587699605,                 0
          0,           0,         361,      -11.91215375,      -11.84541484,      -12.36082543,      -12.31126197,       -12.3835798,      0.2032357267,   0.0004727601107,     0.08662752857,    -0.03587699605,                 0
          0,           0,         362,      -11.92020639,        -11.853393,      -12.36956777,      -12.32024043,      -12.39136906,      0.2032357267,    0.000472760111,      0.0866275286,    -0.03587699605,                 0
          0,           0,         363,      -11.92843959,      -11.86142017,      -12.37815179,      -12.32904193,      -12.39935285,      0.2032357267,   0.0004727601113,     0.08662752863,    -0.03587699605,                 0
          0,           0,         364,      -11.93683213,      -11.86948544,      -12.38656653,      -12.33765663,      -12.40751411,      0.2032357267,   0.0004727601117,     0.08662752866,    -0.03587699604,                 0
          0,           0,         365,      -11.94535835,      -11.87757636,      -12.39480158,      -12.34607634,      -12.41583102,      0.2032357267,    0.000472760112,     0.08662752869,    -0.03587699603,                 0
          0,           0,         366,      -11.95398838,      -11.88567888,      -12.40284692,      -12.35429438,      -12.42427729,      0.2032357267,   0.0004727601124,     0.08662752872,    -0.03587699602,                 0
          0,           0,         367,      -11.96268903,      -11.89377801,      -12.41069335,      -12.36230572,       -12.4328228,      0.2032357267,   0.0004727601127,     0.08662752875,      -0.035876996,                 0
          0,           0,         368,      -11.97142484,      -11.90185809,      -12.41833323,      -12.37010718,      -12.44143461,      0.2032357267,   0.0004727601131,     0.08662752878,    -0.03587699599,                 0
          0,           0,         369,      -11.98015871,      -11.90990345,      -12.42576018,      -12.37769736,      -12.45007751,      0.2032357267,   0.0004727601134,     0.08662752881,    -0.03587699597,                 0
          0,           0,         370,      -11.98885342,      -11.91789878,      -12.43297005,      -12.38507695,       -12.4587153,      0.2032357267,   0.0004727601138,     0.08662752883,    -0.03587699595,                 0
          0,           0,         371,      -11.99747213,      -11.92582947,      -12.43996064,      -12.39224818,      -12.46731152,      0.2032357267,   0.0004727601142,     0.08662752886,    -0.03587699593,                 0
          0,           0,         372,      -12.00598038,      -11.93368253,      -12.44673243,      -12.39921537,      -12.47583102,      0.2032357267,   0.0004727601146,     0.08662752889,     -0.0358769959,                 0
          0,           0,         373,      -12.01434668,      -11.94144642,      -12.45328837,      -12.40598434,      -12.48424062,      0.2032357267,    0.000472760115,     0.08662752891,    -0.03587699588,                 0
          0,           0,         374,      -12.02254403,      -11.94911209,      -12.45963443,      -12.41256287,      -12.49251072,      0.2032357267,   0.0004727601154,     0.08662752893,    -0.03587699585,                 0
          0,           0,         375,      -12.03055055,      -11.95667284,      -12.46577915,      -12.41896019,      -12.50061615,      0.2032357267,   0.0004727601158,     0.08662752896,    -0.03587699583,                 0
          0,           0,         376,      -12.03835084,      -11.96412481,      -12.47173395,      -12.42518688,      -12.50853697,      0.2032357267,   0.0004727601161,     0.08662752898,     -0.0358769958,                 0
          0,           0,         377,      -12.04593589,      -11.97146704,      -12.47751282,       -12.4312549,       -12.5162594,      0.2032357267,   0.0004727601165,       0.086627529,    -0.03587699578,                 0
          0,           0,         378,      -12.05330414,      -11.97870154,      -12.48313232,      -12.43717728,      -12.52377629,      0.2032357267,   0.0004727601169,     0.08662752902,    -0.03587699575,                 0
          0,           0,         379,      -12.06046093,      -11.98583336,      -12.48861102,      -12.44296803,      -12.53108733,      0.2032357267,   0.0004727601173,     0.08662752903,    -0.03587699573,                 0
          0,           0,         380,      -12.06741855,      -11.99287027,      -12.49396945,      -12.44864194,      -12.53819895,      0.2032357267,   0.0004727601177,     0.08662752905,    -0.03587699571,                 0
          0,           0,         381,      -12.07419563,      -11.99982273,      -12.49922959,      -12.45421468,      -12.54512415,      0.2032357267,   0.0004727601181,     0.08662752906,    -0.03587699568,                 0
          0,           0,         382,      -12.08081633,       -12.0067034,      -12.50441446,      -12.45970203,      -12.55188164,      0.2032357267,   0.0004727601185,     0.08662752907,    -0.03587699566,                 0
          0,           0,         383,      -12.08730933,      -12.01352682,       -12.5095478,      -12.46512031,      -12.55849522,      0.2032357267,   0.0004727601189,     0.08662752909,    -0.03587699564,                 0
          0,           0,         384,      -12.09370675,      -12.02030909,      -12.51465373,      -12.47048591,      -12.56499292,      0.2032357267,   0.0004727601193,      0.0866275291,    -0.03587699562,                 0
          0,           0,         385,      -12.10004299,      -12.02706714,      -12.51975611,      -12.47581537,      -12.57140565,      0.2032357267,   0.0004727601197,      0.0866275291,     -0.0358769956,                 0
          0,           0,         386,      -12.10635343,      -12.03381851,      -12.52487854,      -12.48112513,      -12.57776614,      0.2032357267,     0.00047276012,     0.08662752911,    -0.03587699559,                 0
          0,           0,         387,      -12.11267342,      -12.04058072,      -12.53004368,      -12.48643122,      -12.58410785,      0.2032357267,   0.0004727601204,     0.08662752912,    -0.03587699557,                 0
          0,           0,         388,      -12.11903696,      -12.04737076,      -12.53527314,      -12.49174948,      -12.59046377,      0.2032357267,   0.0004727601208,     0.08662752912,    -0.03587699556,                 0
          0,           0,         389,      -12.12547601,      -12.05420491,      -12.54058732,       -12.4970955,      -12.59686546,      0.2032357267,   0.0004727601211,     0.08662752912,    -0.03587699555,                 0
          0,           0,         390,      -12.13201926,      -12.06109802,      -12.54600489,      -12.50248422,      -12.60334201,      0.2032357267,   0.0004727601215,     0.08662752913,    -0.03587699554,                 0
          0,           0,         391,      -12.13869174,      -12.06806317,      -12.55154278,      -12.50792983,      -12.60991936,      0.2032357267,   0.0004727601218,     0.08662752913,    -0.03587699554,                 0
          0,           0,         392,      -12.14551395,       -12.0751117,      -12.55721651,      -12.51344643,      -12.61661956,      0.2032357267,   0.0004727601221,     0.08662752913,    -0.03587699553,                 0
          0,           0,         393,      -12.15250164,      -12.08225251,      -12.56303918,      -12.51904694,      -12.62346013,      0.2032357267,   0.0004727601225,     0.08662752913,    -0.03587699553,                 0
          0,           0,         394,      -12.15966524,      -12.08949217,      -12.56902224,      -12.52474369,       -12.6304539,      0.2032357267,   0.0004727601228,     0.08662752913,    -0.03587699553,                 0
          0,           0,         395,      -12.16700973,       -12.0968346,      -12.57517505,      -12.53054831,      -12.63760846,      0.2032357267,   0.0004727601231,     0.08662752913,    -0.03587699553,                 0
          0,           0,         396,      -12.17453454,      -12.10428113,      -12.58150498,      -12.53647179,      -12.64492607,      0.2032357267,   0.0004727601234,     0.08662752912,    -0.03587699553,                 0
          0,           0,         397,       -12.1822335,       -12.1118303,      -12.58801735,      -12.54252392,      -12.65240379,      0.2032357267,   0.0004727601236,     0.08662752912,    -0.03587699554,                 0
          0,           0,         398,      -12.19009508,      -12.11947806,      -12.59471571,        -12.548714,      -12.66003327,      0.2032357267,   0.0004727601239,     0.08662752912,    -0.03587699554,                 0
          0,           0,         399,      -12.19810253,      -12.12721772,      -12.60160186,      -12.55505044,      -12.66780106,      0.2032357267,   0.0004727601242,     0.08662752911,    -0.03587699555,                 0
          0,           0,         400,      -12.20623418,      -12.13504026,      -12.60867583,      -12.56154059,      -12.67568903,      0.2032357267,   0.0004727601244,     0.08662752911,    -0.03587699556,                 0
          0,           0,         401,      -12.21446395,      -12.14293427,      -12.61593607,      -12.56819108,      -12.68367466,      0.2032357267,   0.0004727601247,     0.08662752911,    -0.03587699557,                 0
          0,           0,         402,       -12.2227622,       -12.1508865,      -12.62337942,       -12.5750075,      -12.69173167,      0.2032357267,   0.0004727601249,     0.08662752911,    -0.03587699558,                 0
          0,           0,         403,      -12.23109597,      -12.15888216,      -12.63100176,      -12.58199521,      -12.69983051,      0.2032357267,   0.0004727601251,      0.0866275291,     -0.0358769956,                 0
          0,           0,         404,      -12.23943045,      -12.16690498,      -12.63879744,      -12.58915804,       -12.7079396,      0.2032357267,   0.0004727601253,      0.0866275291,    -0.03587699561,                 0
          0,           0,         405,      -12.24772957,      -12.17493799,      -12.64675988,       -12.5964991,      -12.71602584,      0.2032357267,   0.0004727601255,      0.0866275291,    -0.03587699562,                 0
          0,           0,         406,      -12.25595721,      -12.18296365,      -12.65488187,      -12.60402093,      -12.72405588,      0.2032357267,   0.0004727601257,     0.08662752909,    -0.03587699564,                 0
          0,           0,         407,      -12.26407854,      -12.19096461,      -12.66315522,      -12.61172502,      -12.73199715,      0.2032357267,   0.0004727601259,     0.08662752909,    -0.03587699566,                 0
          0,           0,         408,      -12.27206075,      -12.19892414,      -12.67157139,      -12.61961219,      -12.73981906,      0.2032357267,   0.0004727601261,     0.08662752909,    -0.03587699567,                 0
          0,           0,         409,      -12.27987485,      -12.20682632,      -12.68012143,      -12.62768236,       -12.7474941,      0.2032357267,   0.0004727601262,     0.08662752909,    -0.03587699569,                 0
          0,           0,         410,      -12.28749634,      -12.21465684,      -12.68879626,      -12.63593464,      -12.75499885,      0.2032357267,   0.0004727601264,     0.08662752909,    -0.03587699571,                 0
          0,           0,         411,      -12.29490658,       -12.2224034,      -12.69758679,      -12.64436758,      -12.76231487,      0.2032357267,   0.0004727601265,     0.08662752909,    -0.03587699573,                 0
          0,           0,         412,      -12.30209304,      -12.23005595,      -12.70648404,      -12.65297871,      -12.76942969,      0.2032357267,   0.0004727601267,     0.08662752909,    -0.03587699575,                 0
          0,           0,         413,      -12.30905038,       -12.2376071,      -12.71547931,      -12.66176532,      -12.77633715,      0.2032357267,   0.0004727601268,     0.08662752909,    -0.03587699576,                 0
          0,           0,         414,      -12.31578026,      -12.24505223,      -12.72456409,       -12.6707234,      -12.78303782,      0.2032357267,   0.0004727601269,      0.0866275291,    -0.03587699578,                 0
          0,           0,         415,      -12.32229144,      -12.25238978,      -12.73373037,      -12.67984865,      -12.78953896,      0.2032357267,   0.0004727601271,      0.0866275291,     -0.0358769958,                 0
          0,           0,         416,      -12.32859977,      -12.25962136,      -12.74297101,      -12.68913632,      -12.79585438,      0.2032357267,   0.0004727601272,      0.0866275291,    -0.03587699581,                 0
          0,           0,         417,      -12.33472696,      -12.26675132,      -12.75227896,      -12.69858077,      -12.80200367,      0.2032357267,   0.0004727601273,     0.08662752911,    -0.03587699583,                 0
          0,           0,         418,      -12.34070026,      -12.27378696,      -12.76164787,      -12.70817597,      -12.80801179,      0.2032357267,   0.0004727601274,     0.08662752911,    -0.03587699584,                 0
          0,           0,         419,        -12.346551,      -12.28073786,      -12.77107161,      -12.71791479,      -12.81390801,      0.2032357267,   0.0004727601275,     0.08662752912,    -0.03587699586,                 0
          0,           0,         420,      -12.35231418,      -12.28761617,      -12.78054549,      -12.72779066,        -12.819725,      0.2032357267,   0.0004727601276,     0.08662752912,    -0.03587699587,                 0
          0,           0,         421,      -12.35802629,      -12.29443543,      -12.79006395,      -12.73779524,      -12.82549735,      0.2032357267,   0.0004727601277,     0.08662752913,    -0.03587699588,                 0
          0,           0,         422,      -12.36372521,      -12.30121077,      -12.79962287,      -12.74792091,      -12.83126096,      0.2032357267,   0.0004727601277,     0.08662752914,     -0.0358769959,                 0
          0,           0,         423,      -12.36944842,      -12.30795839,      -12.80921792,      -12.75815913,      -12.83705166,      0.2032357267,   0.0004727601278,     0.08662752915,    -0.03587699591,                 0
          0,           0,         424,      -12.37523191,      -12.31469441,       -12.8188445,      -12.76850098,      -12.84290437,      0.2032357267,   0.0004727601279,     0.08662752915,    -0.03587699592,                 0
          0,           0,         425,      -12.38110949,      -12.32143495,      -12.82849818,      -12.77893682,      -12.84885183,      0.2032357267,    0.000472760128,     0.08662752916,    -0.03587699592,                 0
          0,           0,         426,      -12.38711222,      -12.32819587,      -12.83817476,      -12.78945763,      -12.85492447,      0.2032357267,   0.0004727601281,     0.08662752917,    -0.03587699593,                 0
          0,           0,         427,       -12.3932669,      -12.33499164,      -12.84786882,      -12.80005288,      -12.86114881,      0.2032357267,   0.0004727601281,     0.08662752918,    -0.03587699594,                 0
          0,           0,         428,      -12.39959684,      -12.34183592,      -12.85757534,      -12.81071316,      -12.86754793,      0.2032357267,   0.0004727601282,     0.08662752919,    -0.03587699594,                 0
          0,           0,         429,      -12.40611971,      -12.34873973,      -12.86728758,      -12.82142725,       -12.8741399,      0.2032357267,   0.0004727601283,      0.0866275292,    -0.03587699595,                 0
          0,           0,         430,      -12.41284938,      -12.35571292,      -12.87699907,      -12.83218521,      -12.88093848,      0.2032357267,   0.0004727601283,     0.08662752921,    -0.03587699595,                 0
          0,           0,         431,      -12.41979351,       -12.3627626,      -12.88670177,      -12.84297589,      -12.88795209,      0.2032357267,   0.0004727601284,     0.08662752922,    -0.03587699595,                 0
          0,           0,         432,      -12.42695491,      -12.36989351,       -12.8963869,      -12.85378802,      -12.89518387,      0.2032357267,   0.0004727601285,     0.08662752923,    -0.03587699595,                 0
          0,           0,         433,      -12.43433123,      -12.37710838,      -12.90604519,      -12.86461104,      -12.90263218,      0.2032357267,   0.0004727601285,     0.08662752924,    -0.03587699595,                 0
          0,           0,         434,      -12.44191444,      -12.38440643,      -12.91566533,      -12.87543301,      -12.91028955,      0.2032357267,   0.0004727601286,     0.08662752925,    -0.03587699595,                 0
          0,           0,         435,      -12.44969193,      -12.39178544,      -12.92523654,       -12.8862431,      -12.91814424,      0.2032357267,   0.0004727601287,     0.08662752926,    -0.03587699595,                 0
          0,           0,         436,      -12.45764607,      -12.39924003,      -12.93474622,      -12.89702975,      -12.92617909,      0.2032357267,   0.0004727601288,     0.08662752927,    -0.03587699594,                 0
          0,           0,         437,      -12.46575475,      -12.40676275,      -12.94418149,      -12.90778161,      -12.93437258,      0.2032357267,   0.0004727601288,     0.08662752928,    -0.03587699594,                 0
          0,           0,         438,      -12.47399186,       -12.4143439,      -12.95352934,      -12.91848712,       -12.9426991,      0.2032357267,   0.0004727601289,     0.08662752929,    -0.03587699594,                 0
          0,           0,         439,      -12.48232819,       -12.4219723,      -12.96277642,      -12.92913559,      -12.95112948,      0.2032357267,    0.000472760129,      0.0866275293,    -0.03587699593,                 0
          0,           0,         440,      -12.49073174,      -12.42963504,      -12.97190962,       -12.9397158,      -12.95963163,      0.2032357267,    0.000472760129,     0.08662752931,    -0.03587699592,                 0
          0,           0,         441,       -12.4991682,        -12.437318,      -12.98091626,      -12.95021682,      -12.96817131,      0.2032357267,   0.0004727601291,     0.08662752932,    -0.03587699592,                 0
          0,           0,         442,      -12.50760282,      -12.44500658,      -12.98978437,      -12.96062864,      -12.97671321,      0.2032357267,   0.0004727601292,     0.08662752933,    -0.03587699591,                 0
          0,           0,         443,      -12.51600031,      -12.45268559,      -12.99850339,       -12.9709411,      -12.98522162,      0.2032357267,   0.0004727601292,     0.08662752933,     -0.0358769959,                 0
          0,           0,         444,      -12.52432675,      -12.46034032,      -13.00706414,      -12.98114481,      -12.99366171,      0.2032357267,   0.0004727601293,     0.08662752934,    -0.03587699589,                 0
          0,           0,         445,      -12.53255014,      -12.46795625,      -13.01545877,       -12.9912309,      -13.00200039,      0.2032357267,   0.0004727601294,     0.08662752935,    -0.03587699589,                 0
          0,           0,         446,      -12.54064194,      -12.47552054,      -13.02368251,      -13.00119193,        -13.010208,      0.2032357267,   0.0004727601294,     0.08662752935,    -0.03587699588,                 0
          0,           0,         447,      -12.54857768,       -12.4830215,      -13.03173217,      -13.01102091,      -13.01825856,      0.2032357267,   0.0004727601295,     0.08662752936,    -0.03587699587,                 0
          0,           0,         448,      -12.55633764,      -12.49044938,       -13.0396071,      -13.02071142,      -13.02613095,      0.2032357267,   0.0004727601296,     0.08662752937,    -0.03587699586,                 0
          0,           0,         449,      -12.56390824,      -12.49779675,       -13.0473096,      -13.03025889,      -13.03381008,      0.2032357267,   0.0004727601296,     0.08662752937,    -0.03587699585,                 0
          0,           0,         450,      -12.57128229,      -12.50505899,      -13.05484447,      -13.03966011,      -13.04128721,      0.2032357267,   0.0004727601297,     0.08662752938,    -0.03587699584,                 0
          0,           0,         451,      -12.57845838,      -12.51223365,      -13.06221867,       -13.0489123,      -13.04856003,      0.2032357267,   0.0004727601298,     0.08662752938,    -0.03587699584,                 0
          0,           0,         452,      -12.58544276,      -12.51932177,       -13.0694424,      -13.05801538,      -13.05563307,      0.2032357267,   0.0004727601298,     0.08662752938,    -0.03587699583,                 0
          0,           0,         453,      -12.59224686,      -12.52632635,      -13.07652704,      -13.06696917,      -13.06251692,      0.2032357267,   0.0004727601299,     0.08662752939,    -0.03587699582,                 0
          0,           0,         454,      -12.59888893,      -12.53325419,      -13.08348701,      -13.07577685,      -13.06922875,      0.2032357267,     0.00047276013,     0.08662752939,    -0.03587699581,                 0
          0,           0,         455,      -12.60539143,      -12.54011373,      -13.09033763,      -13.08444152,      -13.07579054,      0.2032357267,     0.00047276013,     0.08662752939,    -0.03587699581,                 0
          0,           0,         456,      -12.61178128,      -12.54691604,      -13.09709594,       -13.0929686,      -13.08222906,      0.2032357267,   0.0004727601301,     0.08662752939,     -0.0358769958,                 0
          0,           0,         457,      -12.61808865,      -12.55367414,      -13.10377959,      -13.10136501,      -13.08857426,      0.2032357267,   0.0004727601302,     0.08662752939,    -0.03587699579,                 0
          0,           0,         458,      -12.62434562,      -12.56040246,      -13.11040684,      -13.10963858,      -13.09485847,      0.2032357267,   0.0004727601302,     0.08662752939,    -0.03587699579,                 0
          0,           0,         459,      -12.63058534,      -12.56711647,      -13.11699631,      -13.11779865,       -13.1011153,      0.2032357267,   0.0004727601303,     0.08662752939,    -0.03587699578,                 0
          0,           0,         460,      -12.63684118,      -12.57383254,      -13.12356598,      -13.12585597,      -13.10737816,      0.2032357267,   0.0004727601304,     0.08662752939,    -0.03587699578,                 0
          0,           0,         461,      -12.64314498,      -12.58056684,      -13.13013382,       -13.1338224,      -13.11367993,      0.2032357267,   0.0004727601304,     0.08662752939,    -0.03587699577,                 0
          0,           0,         462,      -12.64952696,      -12.58733573,      -13.13671662,      -13.14171052,      -13.12005124,      0.2032357267,   0.0004727601305,     0.08662752939,    -0.03587699577,                 0
          0,           0,         463,      -12.65601479,       -12.5941543,      -13.14332962,      -13.14953272,      -13.12652024,      0.2032357267,   0.0004727601305,     0.08662752939,    -0.03587699577,                 0
          0,           0,         464,      -12.66263213,      -12.60103665,      -13.14998725,      -13.15730345,      -13.13311171,      0.2032357267,   0.0004727601306,     0.08662752939,    -0.03587699576,                 0
          0,           0,         465,      -12.66939894,       -12.6079955,      -13.15670204,      -13.16503646,       -13.1398463,      0.2032357267,   0.0004727601306,     0.08662752939,    -0.03587699576,                 0
          0,           0,         466,      -12.67633113,      -12.61504162,      -13.16348494,      -13.17274592,      -13.14674007,      0.2032357267,   0.0004727601307,     0.08662752939,    -0.03587699576,                 0
          0,           0,         467,      -12.68343943,      -12.62218381,      -13.17034469,      -13.18044602,      -13.15380434,      0.2032357267,   0.0004727601307,     0.08662752938,    -0.03587699576,                 0
          0,           0,         468,      -12.69072961,      -12.62942811,      -13.17728843,       -13.1881505,      -13.16104557,      0.2032357267,   0.0004727601308,     0.08662752938,    -0.03587699576,                 0
          0,           0,         469,      -12.69820262,       -12.6367785,      -13.18432157,      -13.19587334,      -13.16846457,      0.2032357267,   0.0004727601308,     0.08662752938,    -0.03587699576,                 0
          0,           0,         470,      -12.70585394,      -12.64423586,      -13.19144699,      -13.20362688,      -13.17605738,      0.2032357267,   0.0004727601309,     0.08662752938,    -0.03587699576,                 0
          0,           0,         471,      -12.71367407,      -12.65179883,       -13.1986663,       -13.2114235,      -13.18381469,      0.2032357267,   0.0004727601309,     0.08662752937,    -0.03587699576,                 0
          0,           0,         472,      -12.72164901,      -12.65946315,      -13.20597936,      -13.21927454,      -13.19172238,      0.2032357267,    0.000472760131,     0.08662752937,    -0.03587699577,                 0
          0,           0,         473,      -12.72975992,      -12.66722218,      -13.21338415,      -13.22719123,      -13.19976127,      0.2032357267,    0.000472760131,     0.08662752937,    -0.03587699577,                 0
          0,           0,         474,      -12.73798386,      -12.67506617,      -13.22087665,      -13.23518117,      -13.20790897,      0.2032357267,    0.000472760131,     0.08662752937,    -0.03587699577,                 0
          0,           0,         475,       -12.7462941,      -12.68298406,      -13.22845382,      -13.24325423,      -13.21613824,      0.2032357267,   0.0004727601311,     0.08662752936,    -0.03587699577,                 0
          0,           0,         476,      -12.75466082,      -12.69096205,      -13.23610855,       -13.2514173,      -13.22441935,      0.2032357267,   0.0004727601311,     0.08662752936,    -0.03587699578,                 0
